,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY,AAPL,DOW,GOOGL,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,46.16874694824219,42.876407623291016,59.224998474121094,269.3219909667969,47.52000045776367,52.97999954223633,59.224998474121094,287.70001220703125,48.11750030517578,53.54999923706055,59.70800018310547,289.2099914550781,47.209999084472656,52.72999954223633,58.42250061035156,285.760009765625,47.477500915527344,53.290000915527344,58.59199905395508,285.8399963378906,132125600,3689700.0,35308000,76749600
2019-05-17,45.906429290771484,41.11214065551758,58.43899917602539,267.58087158203125,47.25,50.79999923706055,58.43899917602539,285.8399963378906,47.724998474121094,52.52000045776367,59.31449890136719,288.6000061035156,46.689998626708984,50.65999984741211,58.32099914550781,285.1199951171875,46.73249816894531,52.34000015258789,58.791500091552734,285.1400146484375,131516400,4440800.0,25362000,100353000
2019-05-20,44.470943450927734,40.52945327758789,57.233001708984375,265.8116149902344,45.772499084472656,50.08000183105469,57.233001708984375,283.95001220703125,46.087501525878906,50.540000915527344,57.650001525878906,285.9599914550781,45.06999969482422,49.91999816894531,56.90700149536133,283.1199951171875,45.880001068115234,50.400001525878906,57.650001525878906,284.05999755859375,154449200,5168400.0,30602000,62877600
2019-05-21,45.323490142822266,40.97456741333008,57.72200012207031,268.20806884765625,46.650001525878906,50.630001068115234,57.72200012207031,286.510009765625,47.0,51.189998626708984,57.900001525878906,286.92999267578125,46.17499923706055,50.02000045776367,57.16550064086914,285.54998779296875,46.30500030517578,50.279998779296875,57.7239990234375,285.8299865722656,113459200,4968400.0,20562000,46847100
2019-05-22,44.39564514160156,40.63465881347656,57.79249954223633,267.3842468261719,45.69499969482422,50.209999084472656,57.79249954223633,285.6300048828125,46.4275016784668,50.61000061035156,58.18899917602539,286.69000244140625,45.63750076293945,49.96500015258789,57.54999923706055,285.1000061035156,46.165000915527344,50.459999084472656,57.5625,285.45001220703125,118994400,3019100.0,18826000,49482500
2019-05-23,43.63783264160156,39.42071533203125,57.266998291015625,264.11724853515625,44.915000915527344,48.709999084472656,57.266998291015625,282.1400146484375,45.1349983215332,49.86000061035156,57.502498626708984,283.2099914550781,44.45249938964844,48.209999084472656,56.65800094604492,280.57000732421875,44.95000076293945,49.5,57.30350112915039,283.1600036621094,146118800,4919200.0,25214000,98733800
2019-05-24,43.47023010253906,39.81727600097656,56.93050003051758,264.7163391113281,44.74250030517578,49.20000076293945,56.93050003051758,282.7799987792969,45.53499984741211,49.57500076293945,57.71799850463867,284.20001220703125,44.654998779296875,48.439998626708984,56.83549880981445,282.0899963378906,45.04999923706055,49.38999938964844,57.599998474121094,283.739990234375,94858800,2918900.0,18554000,55268100
2019-05-28,43.290496826171875,39.29932403564453,56.97800064086914,262.25433349609375,44.557498931884766,48.560001373291016,56.97800064086914,280.1499938964844,45.147499084472656,49.43000030517578,57.824501037597656,284.1499938964844,44.477500915527344,48.099998474121094,56.93349838256836,280.1300048828125,44.72999954223633,49.369998931884766,57.07400131225586,283.0899963378906,111792800,6613000.0,20948000,70029400
2019-05-29,43.08402633666992,39.42071533203125,55.99700164794922,260.4943542480469,44.345001220703125,48.709999084472656,55.99700164794922,278.2699890136719,44.837501525878906,49.43000030517578,56.75,279.3599853515625,44.0,48.0099983215332,55.59749984741211,276.7099914550781,44.10499954223633,48.20000076293945,56.6349983215332,278.9100036621094,113924800,3525900.0,36230000,104972900
2019-05-30,43.307491302490234,39.798423767089844,56.070499420166016,261.2058410644531,44.57500076293945,48.470001220703125,56.070499420166016,279.0299987792969,44.807498931884766,48.59000015258789,56.34000015258789,280.0400085449219,44.16749954223633,48.02000045776367,55.79499816894531,277.80999755859375,44.48749923706055,48.119998931884766,56.00749969482422,279.1099853515625,84873600,3777600.0,18088000,62523800
2019-05-31,42.522953033447266,38.39434814453125,55.32500076293945,257.68609619140625,43.76750183105469,46.7599983215332,55.32500076293945,275.2699890136719,44.497501373291016,48.0,55.66999816894531,277.1199951171875,43.747501373291016,46.75,55.16749954223633,275.239990234375,44.057498931884766,47.959999084472656,55.28200149536133,276.20001220703125,108174400,3396900.0,31582000,86862800
2019-06-03,42.09303665161133,39.379661560058594,51.9370002746582,257.03076171875,43.32500076293945,47.959999084472656,51.9370002746582,274.57000732421875,44.47999954223633,47.959999084472656,53.349998474121094,276.54998779296875,42.567501068115234,46.849998474121094,51.35150146484375,273.0899963378906,43.900001525878906,46.849998474121094,53.346500396728516,275.30999755859375,161584400,5905200.0,96890000,96428000
2019-06-04,43.63296890258789,40.99721145629883,52.7244987487793,262.6100769042969,44.90999984741211,49.93000030517578,52.7244987487793,280.5299987792969,44.95750045776367,49.93000030517578,52.922000885009766,280.67999267578125,43.630001068115234,48.63999938964844,51.80149841308594,276.6199951171875,43.86000061035156,48.68000030517578,52.2244987487793,277.1199951171875,123872000,7043000.0,60512000,77231900
2019-06-05,44.33734893798828,41.3338623046875,52.231998443603516,264.88482666015625,45.6349983215332,50.34000015258789,52.231998443603516,282.9599914550781,46.247501373291016,50.56999969482422,52.84049987792969,282.989990234375,45.28499984741211,49.04999923706055,51.650001525878906,280.32000732421875,46.06999969482422,50.4900016784668,52.75,282.3299865722656,119093600,6413300.0,46988000,71169700
2019-06-06,44.98830032348633,41.925052642822266,52.38800048828125,266.6072692871094,46.30500030517578,51.060001373291016,52.38800048828125,284.79998779296875,46.36750030517578,51.310001373291016,52.5,285.54998779296875,45.537498474121094,50.150001525878906,51.7755012512207,282.57000732421875,45.77000045776367,50.279998779296875,52.31050109863281,283.2900085449219,90105200,6228100.0,29020000,69430400
2019-06-07,46.18574905395508,42.12211227416992,53.41849899291992,269.2751770019531,47.537498474121094,51.29999923706055,53.41849899291992,287.6499938964844,47.97999954223633,51.689998626708984,53.67150115966797,288.8500061035156,46.442501068115234,50.869998931884766,52.557498931884766,285.739990234375,46.627498626708984,51.130001068115234,52.7140007019043,285.92999267578125,122737600,5391100.0,43828000,74272200
2019-06-10,46.77598190307617,42.384864807128906,54.13800048828125,270.5108947753906,48.14500045776367,51.619998931884766,54.13800048828125,288.9700012207031,48.842498779296875,52.099998474121094,54.742000579833984,290.82000732421875,47.904998779296875,51.58000183105469,53.763999938964844,288.8699951171875,47.95249938964844,51.720001220703125,53.849998474121094,289.3699951171875,104883600,5434400.0,28510000,60799100
2019-06-11,47.317623138427734,42.72972869873047,54.051998138427734,270.44537353515625,48.70249938964844,52.040000915527344,54.051998138427734,288.8999938964844,49.0,52.16999816894531,55.20050048828125,291.3999938964844,48.400001525878906,51.560001373291016,53.97850036621094,288.17999267578125,48.71500015258789,52.0,54.8494987487793,290.989990234375,107731600,5144300.0,33508000,58641300
2019-06-12,47.16703414916992,43.09921646118164,53.95500183105469,269.9679260253906,48.54750061035156,52.4900016784668,53.95500183105469,288.3900146484375,48.99250030517578,52.63999938964844,54.125999450683594,289.260009765625,48.34749984741211,51.68000030517578,53.47999954223633,287.82000732421875,48.48749923706055,52.060001373291016,53.997501373291016,288.6400146484375,73012800,3103900.0,23670000,47096300
2019-06-13,47.15731430053711,43.419437408447266,54.550498962402344,271.0819396972656,48.537498474121094,52.880001068115234,54.550498962402344,289.5799865722656,49.1974983215332,52.95000076293945,54.829498291015625,289.9800109863281,48.400001525878906,52.040000915527344,54.128501892089844,288.6199951171875,48.67499923706055,52.68000030517578,54.23550033569336,289.3999938964844,86698400,4179800.0,20814000,48945200
2019-06-14,46.81483840942383,41.99895095825195,54.314998626708984,270.7824401855469,48.185001373291016,51.150001525878906,54.314998626708984,289.260009765625,48.397499084472656,52.689998626708984,54.737998962402344,289.92999267578125,47.57500076293945,51.0,54.07400131225586,288.4100036621094,47.88750076293945,52.630001068115234,54.48699951171875,289.260009765625,75046000,3919300.0,24582000,52324700
2019-06-17,47.09416580200195,40.52098083496094,54.69449996948242,270.8853759765625,48.47249984741211,49.349998474121094,54.69449996948242,289.3699951171875,48.7400016784668,50.33000183105469,55.06399917602539,290.2200012207031,48.04249954223633,49.04999923706055,54.400001525878906,289.17999267578125,48.224998474121094,50.060001373291016,54.45500183105469,289.5199890136719,58676400,5787300.0,19770000,39205700
2019-06-18,48.20175552368164,40.73446273803711,55.262001037597656,273.7218322753906,49.61249923706055,49.61000061035156,55.262001037597656,292.3999938964844,50.0724983215332,50.56999969482422,55.93899917602539,293.57000732421875,48.8025016784668,49.400001525878906,55.03950119018555,290.989990234375,49.01250076293945,49.75,55.57500076293945,291.3900146484375,106204000,5014200.0,34526000,85434800
2019-06-19,48.06087112426758,39.82305908203125,55.22549819946289,274.3396301269531,49.467498779296875,48.5,55.22549819946289,293.05999755859375,49.970001220703125,50.2400016784668,55.471500396728516,293.6499938964844,49.32749938964844,48.33000183105469,54.80149841308594,291.4700012207031,49.91999816894531,49.95000076293945,55.36199951171875,292.54998779296875,84496800,5404000.0,26714000,78674400
2019-06-20,48.44706344604492,40.17612075805664,55.65999984741211,276.9608154296875,49.8650016784668,48.93000030517578,55.65999984741211,295.8599853515625,50.15250015258789,49.59000015258789,56.13600158691406,296.30999755859375,49.50749969482422,48.619998931884766,55.349998474121094,293.1300048828125,50.092498779296875,49.095001220703125,56.084999084472656,296.0400085449219,86056000,4228300.0,24018000,116570000
2019-06-21,48.28190612792969,39.70809555053711,56.26850128173828,276.5581970214844,49.69499969482422,48.36000061035156,56.26850128173828,294.0,50.212501525878906,49.27000045776367,56.32849884033203,295.5199890136719,49.537498474121094,48.310001373291016,55.486000061035156,293.760009765625,49.70000076293945,48.81999969482422,55.49300003051758,294.1300048828125,191202400,9478500.0,50774000,83309500
2019-06-24,48.23332595825195,40.70983123779297,55.834999084472656,276.2196044921875,49.64500045776367,49.58000183105469,55.834999084472656,293.6400146484375,50.040000915527344,49.70000076293945,56.17850112915039,294.5799865722656,49.54249954223633,48.31999969482422,55.66550064086914,293.4700012207031,49.6349983215332,48.5099983215332,56.0,294.2300109863281,72881600,4602300.0,24236000,47582700
2019-06-25,47.502227783203125,40.80015563964844,54.37900161743164,273.5104064941406,48.89250183105469,49.689998626708984,54.37900161743164,290.760009765625,49.814998626708984,50.222999572753906,55.78499984741211,293.7300109863281,48.8224983215332,49.04999923706055,54.22999954223633,290.6400146484375,49.60749816894531,49.4900016784668,55.75400161743164,293.70001220703125,84281200,4005200.0,31644000,82028700
2019-06-26,48.5296516418457,41.42417907714844,54.01599884033203,273.2376403808594,49.95000076293945,50.45000076293945,54.01599884033203,290.4700012207031,50.247501373291016,51.220001220703125,54.75600051879883,292.30999755859375,49.337501525878906,49.810001373291016,53.68450164794922,290.3500061035156,49.442501068115234,49.849998474121094,54.54999923706055,291.75,104270000,5244400.0,34698000,51584900
2019-06-27,48.515079498291016,41.801883697509766,53.83150100708008,274.2065124511719,49.935001373291016,50.90999984741211,53.83150100708008,291.5,50.39250183105469,51.13999938964844,54.42300033569336,292.05999755859375,49.89250183105469,50.53099822998047,53.79249954223633,290.8900146484375,50.0724983215332,50.61000061035156,54.337501525878906,291.30999755859375,83598800,4097200.0,24078000,40355200
2019-06-28,48.07301712036133,40.48814392089844,54.13999938964844,275.6174621582031,49.47999954223633,49.310001373291016,54.13999938964844,293.0,49.875,51.20000076293945,54.13999938964844,293.54998779296875,49.26250076293945,49.08000183105469,53.689998626708984,292.010009765625,49.66999816894531,51.040000915527344,53.86149978637695,292.5799865722656,124442400,6507400.0,33672000,59350900
2019-07-01,48.9547119140625,41.186073303222656,55.0,278.11968994140625,50.38750076293945,50.15999984741211,55.0,295.6600036621094,51.122501373291016,50.20000076293945,55.429500579833984,296.9200134277344,50.162498474121094,49.52000045776367,54.76649856567383,294.3299865722656,50.79249954223633,50.0,55.051998138427734,296.67999267578125,109012000,4641700.0,29196000,78705600
2019-07-02,49.2413215637207,40.56203079223633,55.630001068115234,278.8440246582031,50.682498931884766,49.400001525878906,55.630001068115234,296.42999267578125,50.782501220703125,50.060001373291016,55.644500732421875,296.489990234375,50.34000015258789,48.7599983215332,54.98350143432617,294.67999267578125,50.352500915527344,50.0,55.24150085449219,295.6099853515625,67740800,4725800.0,20630000,61504500
2019-07-03,49.649383544921875,40.50456237792969,56.14950180053711,281.0734558105469,51.102500915527344,49.33000183105469,56.14950180053711,298.79998779296875,51.11000061035156,49.650001525878906,56.39950180053711,298.82000732421875,50.67250061035156,49.20000076293945,55.74250030517578,297.0199890136719,50.81999969482422,49.459999084472656,55.92499923706055,297.17999267578125,45448000,2479400.0,20154000,40898900
2019-07-05,49.60565948486328,40.48814392089844,56.63349914550781,280.7536315917969,51.057498931884766,49.310001373291016,56.63349914550781,298.4599914550781,51.27000045776367,49.369998931884766,56.73249816894531,298.6400146484375,50.724998474121094,48.959999084472656,55.875,296.010009765625,50.837501525878906,49.0099983215332,55.96849822998047,297.44000244140625,69062000,2529800.0,29794000,51677300
2019-07-08,48.58308029174805,39.8394775390625,55.839500427246094,279.2109375,50.005001068115234,48.52000045776367,55.839500427246094,296.82000732421875,50.349998474121094,49.5,56.36050033569336,298.260009765625,49.602500915527344,48.3849983215332,55.5880012512207,296.2200012207031,50.20249938964844,49.34000015258789,56.29349899291992,297.010009765625,101354400,5936000.0,29888000,45841800
2019-07-09,48.87940979003906,39.305763244628906,56.214500427246094,279.55889892578125,50.310001373291016,47.869998931884766,56.214500427246094,297.19000244140625,50.377498626708984,48.43000030517578,56.393001556396484,297.5199890136719,49.70249938964844,47.5,55.35749816894531,295.4800109863281,49.79999923706055,48.29999923706055,55.51599884033203,295.5400085449219,82312000,4967400.0,29472000,41101300
2019-07-10,49.362762451171875,39.04301834106445,57.045501708984375,280.8946533203125,50.807498931884766,47.54999923706055,57.045501708984375,298.6099853515625,50.932498931884766,48.41999816894531,57.117000579833984,299.6600036621094,50.38999938964844,47.52000045776367,56.53300094604492,297.7799987792969,50.462501525878906,48.34000015258789,56.61600112915039,298.3699951171875,71588400,3507400.0,30710000,58448500
2019-07-11,49.00328826904297,39.23185729980469,57.20399856567383,281.5531311035156,50.4375,47.779998779296875,57.20399856567383,299.30999755859375,51.09749984741211,48.060001373291016,57.6619987487793,299.5799865722656,50.4275016784668,47.18000030517578,56.97650146484375,298.20001220703125,50.82749938964844,47.72999954223633,57.30799865722656,299.32000732421875,80767200,4202000.0,26004000,50826100
2019-07-12,49.37977981567383,40.81657791137695,57.266998291015625,282.81365966796875,50.82500076293945,49.709999084472656,57.266998291015625,300.6499938964844,51.0,50.040000915527344,57.375,300.7300109863281,50.54999923706055,48.08000183105469,56.928001403808594,299.510009765625,50.61249923706055,48.459999084472656,57.14649963378906,299.8500061035156,70380800,4328400.0,21878000,40326000
2019-07-15,49.84370040893555,41.818302154541016,57.5255012512207,282.9076843261719,51.3025016784668,50.93000030517578,57.5255012512207,300.75,51.467498779296875,50.95000076293945,57.534000396728516,301.1300048828125,51.0,49.65999984741211,57.0,300.19000244140625,51.022499084472656,49.77000045776367,57.266998291015625,301.1300048828125,67789600,4923800.0,21164000,33900000
2019-07-16,49.671234130859375,42.959632873535156,57.67300033569336,281.99530029296875,51.125,52.31999969482422,57.67300033569336,299.7799987792969,51.52750015258789,52.64500045776367,57.92900085449219,300.8800048828125,50.875,50.95000076293945,57.33649826049805,299.44000244140625,51.147499084472656,50.95000076293945,57.33649826049805,300.6499938964844,67467200,6011200.0,25352000,36650100
2019-07-17,49.39191818237305,42.368438720703125,57.33700180053711,280.0762939453125,50.837501525878906,51.599998474121094,57.33700180053711,297.739990234375,51.272499084472656,52.29999923706055,57.922000885009766,299.92999267578125,50.817501068115234,51.22999954223633,57.33100128173828,297.739990234375,51.01250076293945,52.15999984741211,57.54600143432617,299.75,56430000,4417500.0,19538000,36036300
2019-07-18,49.95299530029297,42.491607666015625,57.36199951171875,281.10162353515625,51.415000915527344,51.75,57.36199951171875,298.8299865722656,51.470001220703125,52.04999923706055,57.40850067138672,299.25,50.92499923706055,51.279998779296875,56.643001556396484,296.70001220703125,51.0,51.54999923706055,57.099998474121094,297.19000244140625,74162400,3620300.0,25450000,51392600
2019-07-19,49.207313537597656,42.302757263183594,56.57749938964844,279.5400695800781,50.647499084472656,51.52000045776367,56.57749938964844,297.1700134277344,51.625,51.83000183105469,57.57899856567383,300.07000732421875,50.59000015258789,51.5,56.5625,296.9800109863281,51.4474983215332,51.77000045776367,57.465999603271484,300.0400085449219,83717200,3221500.0,23184000,58678600
2019-07-22,50.331905364990234,41.77724838256836,56.96049880981445,280.2267150878906,51.80500030517578,50.880001068115234,56.96049880981445,297.8999938964844,51.807498931884766,51.56999969482422,57.000999450683594,298.5,50.90250015258789,50.599998474121094,56.260501861572266,297.0400085449219,50.912498474121094,51.50400161743164,56.77349853515625,297.6099853515625,89111600,2814900.0,28914000,43638100
2019-07-23,50.72538375854492,43.205955505371094,57.40250015258789,282.2304992675781,52.209999084472656,52.619998931884766,57.40250015258789,300.0299987792969,52.227500915527344,52.900001525878906,57.44300079345703,300.0299987792969,51.8224983215332,50.95000076293945,56.64250183105469,298.2200012207031,52.1150016784668,51.0,57.17250061035156,299.1400146484375,73420800,4387700.0,20648000,44564500
2019-07-24,50.68410110473633,43.34555435180664,56.98649978637695,283.5567932128906,52.16749954223633,52.790000915527344,56.98649978637695,301.44000244140625,52.287498474121094,52.9900016784668,57.27299880981445,301.44000244140625,51.79249954223633,52.040000915527344,56.425498962402344,299.0899963378906,51.91749954223633,52.5,56.63100051879883,299.19000244140625,59966400,3516400.0,27192000,47213200
2019-07-25,50.283321380615234,41.68693161010742,56.797000885009766,282.2022705078125,51.755001068115234,50.77000045776367,56.797000885009766,300.0,52.310001373291016,51.9900016784668,57.179500579833984,301.0,51.682498931884766,50.29999923706055,56.18550109863281,299.1099853515625,52.22249984741211,51.63999938964844,56.9474983215332,300.94000244140625,55638400,4254600.0,54762000,55394100
2019-07-26,50.45821762084961,40.32392120361328,62.26100158691406,284.0929870605469,51.935001373291016,49.11000061035156,62.26100158691406,302.010009765625,52.432498931884766,50.29999923706055,63.419498443603516,302.2300109863281,51.78499984741211,48.91999816894531,61.400001525878906,300.6199951171875,51.869998931884766,50.27000045776367,61.400001525878906,300.760009765625,70475600,5066000.0,121216000,45084100
2019-07-29,50.92941665649414,39.45355987548828,62.09199905395508,283.5755920410156,52.41999816894531,48.04999923706055,62.09199905395508,301.4599914550781,52.65999984741211,48.880001068115234,62.449501037597656,302.010009765625,52.11000061035156,47.97999954223633,61.5099983215332,300.8500061035156,52.1150016784668,48.52000045776367,62.125,301.8800048828125,86693600,4219800.0,41382000,38126500
2019-07-30,50.7108154296875,39.74094772338867,61.400001525878906,282.8795166015625,52.19499969482422,48.400001525878906,61.400001525878906,300.7200012207031,52.540000915527344,48.439998626708984,61.84550094604492,301.1700134277344,51.82749938964844,47.779998779296875,61.26599884033203,299.489990234375,52.189998626708984,47.779998779296875,61.349998474121094,299.9100036621094,135742800,4194300.0,28616000,45849000
2019-07-31,51.74553298950195,39.7737922668457,60.90999984741211,279.7846984863281,53.2599983215332,48.439998626708984,60.90999984741211,297.42999267578125,55.342498779296875,49.43000030517578,61.74549865722656,301.20001220703125,52.82500076293945,47.95000076293945,60.409000396728516,295.20001220703125,54.10499954223633,48.4900016784668,61.243499755859375,300.989990234375,277125600,5188500.0,39960000,104245200
2019-08-01,50.625797271728516,38.46824264526367,60.5890007019043,277.3482971191406,52.10749816894531,46.849998474121094,60.5890007019043,294.8399963378906,54.50749969482422,48.599998474121094,61.814998626708984,300.8699951171875,51.685001373291016,46.779998779296875,60.349998474121094,293.9599914550781,53.474998474121094,48.150001525878906,60.881500244140625,297.6000061035156,216071600,5803200.0,35426000,142646600
2019-08-02,49.55465316772461,37.44187927246094,59.816001892089844,275.2599792480469,51.005001068115234,45.599998474121094,59.816001892089844,292.6199951171875,51.60749816894531,47.5,60.474998474121094,294.1199951171875,50.407501220703125,45.369998931884766,59.5,290.8999938964844,51.38249969482422,46.689998626708984,60.150001525878906,293.8500061035156,163448400,5346400.0,34910000,116749700
2019-08-05,46.9605712890625,36.76036834716797,57.73749923706055,266.98211669921875,48.334999084472656,44.77000045776367,57.73749923706055,283.82000732421875,49.662498474121094,45.130001068115234,58.84400177001953,288.2099914550781,48.14500045776367,44.06999969482422,57.13750076293945,281.7200012207031,49.497501373291016,45.060001373291016,58.64849853515625,288.0899963378906,209572000,5147300.0,47840000,178745400
2019-08-06,47.84955978393555,36.481197357177734,58.55400085449219,270.7259826660156,49.25,44.43000030517578,58.55400085449219,287.79998779296875,49.51750183105469,45.45000076293945,59.06999969482422,288.0400085449219,48.5099983215332,43.73500061035156,58.076499938964844,284.2799987792969,49.07749938964844,45.11000061035156,58.2760009765625,285.9100036621094,143299200,4702800.0,36014000,120711700
2019-08-07,48.34505081176758,36.85890197753906,58.795501708984375,270.88592529296875,49.7599983215332,44.88999938964844,58.795501708984375,287.9700012207031,49.88999938964844,45.0,58.993499755859375,288.82000732421875,48.45500183105469,43.90999984741211,57.54199981689453,282.0400085449219,48.852500915527344,44.099998474121094,57.88999938964844,284.3999938964844,133457600,4490100.0,30686000,140572300
2019-08-08,49.411346435546875,38.418983459472656,60.30950164794922,276.2007751464844,50.85749816894531,46.790000915527344,60.30950164794922,293.6199951171875,50.88249969482422,46.81999969482422,60.31399917602539,293.6199951171875,49.84749984741211,45.189998626708984,58.70000076293945,289.010009765625,50.04999923706055,45.196998596191406,59.32149887084961,289.6199951171875,108038000,4573400.0,30116000,87713900
2019-08-09,49.004180908203125,38.29581832885742,59.44499969482422,274.3193664550781,50.247501373291016,46.63999938964844,59.44499969482422,291.6199951171875,50.689998626708984,46.9900016784668,60.222999572753906,293.239990234375,49.8224983215332,46.099998474121094,59.24449920654297,289.6499938964844,50.32500076293945,46.41999816894531,59.9995002746582,292.5799865722656,98478800,4468000.0,20418000,93730000
2019-08-12,48.879825592041016,37.515777587890625,58.724998474121094,270.97998046875,50.119998931884766,45.689998626708984,58.724998474121094,288.07000732421875,50.51250076293945,46.79999923706055,59.28049850463867,291.6099853515625,49.787498474121094,45.52000045776367,58.43600082397461,287.0199890136719,49.904998779296875,46.38999938964844,59.0,289.9599914550781,89927600,4491600.0,22064000,65527600
2019-08-13,50.94981384277344,38.46824264526367,59.83649826049805,275.1942138671875,52.24250030517578,46.849998474121094,59.83649826049805,292.54998779296875,53.03499984741211,47.7599983215332,60.27149963378906,294.1499938964844,50.119998931884766,45.58000183105469,58.64950180053711,287.3599853515625,50.255001068115234,45.779998779296875,58.717498779296875,287.739990234375,188874000,5407300.0,28434000,94299800
2019-08-14,49.43328857421875,36.193817138671875,58.212501525878906,267.057373046875,50.6875,44.08000183105469,58.212501525878906,283.8999938964844,51.61000061035156,46.150001525878906,59.13949966430664,288.739990234375,50.647499084472656,44.0,58.05350112915039,283.760009765625,50.790000915527344,45.79999923706055,58.80350112915039,288.07000732421875,146189600,6178300.0,35430000,135622100
2019-08-15,49.18703842163086,35.61905288696289,58.465999603271484,267.7629089355469,50.435001373291016,43.380001068115234,58.465999603271484,284.6499938964844,51.28499984741211,44.369998931884766,58.82099914550781,285.6400146484375,49.91749954223633,42.959999084472656,58.150001525878906,282.3900146484375,50.8650016784668,44.34000015258789,58.42150115966797,284.8800048828125,108909600,3494600.0,28506000,99556600
2019-08-16,50.347591400146484,36.54688262939453,58.96049880981445,271.71368408203125,51.625,44.5099983215332,58.96049880981445,288.8500061035156,51.790000915527344,44.810001373291016,59.19200134277344,289.3299865722656,50.959999084472656,42.77000045776367,58.650001525878906,284.7099914550781,51.06999969482422,43.290000915527344,59.03950119018555,286.4800109863281,110481600,4586000.0,24916000,83018300
2019-08-19,51.286277770996094,37.44187927246094,60.02199935913086,274.9871826171875,52.587501525878906,45.599998474121094,60.02199935913086,292.3299865722656,53.182498931884766,45.862998962402344,60.46950149536133,293.0799865722656,52.50749969482422,45.150001525878906,59.52000045776367,291.44000244140625,52.654998779296875,45.36000061035156,59.59149932861328,292.19000244140625,97654400,3615500.0,24450000,53571800
2019-08-20,51.28871536254883,35.438411712646484,59.17649841308594,272.880126953125,52.59000015258789,43.15999984741211,59.17649841308594,290.0899963378906,53.337501525878906,45.25,59.900001525878906,292.3599853515625,52.58000183105469,43.06999969482422,59.15250015258789,289.95001220703125,52.720001220703125,45.25,59.76750183105469,291.7699890136719,107537200,5972800.0,20206000,51596400
2019-08-21,51.844608306884766,35.53693771362305,59.57899856567383,275.10009765625,53.15999984741211,43.279998779296875,59.57899856567383,292.45001220703125,53.412498474121094,44.2400016784668,60.02799987792969,292.8599853515625,52.900001525878906,43.2400016784668,59.395999908447266,291.7200012207031,53.247501373291016,43.849998474121094,59.79100036621094,292.4800109863281,86141600,4397800.0,14152000,49524700
2019-08-22,51.80072021484375,34.52699661254883,59.57600021362305,275.0154113769531,53.1150016784668,42.04999923706055,59.57600021362305,292.3599853515625,53.61000061035156,43.900001525878906,59.93899917602539,293.92999267578125,52.6875,42.02000045776367,58.945499420166016,290.3999938964844,53.29750061035156,43.31999969482422,59.689998626708984,293.2300109863281,89014800,6072100.0,17352000,51666400
2019-08-23,49.40646743774414,33.426734924316406,57.67900085449219,267.95098876953125,50.65999984741211,40.709999084472656,57.67900085449219,284.8500061035156,53.01250076293945,42.02000045776367,59.78350067138672,292.760009765625,50.25,40.439998626708984,57.5,283.4700012207031,52.35749816894531,42.0,59.25849914550781,290.9200134277344,187272000,6696800.0,36254000,149161500
2019-08-26,50.34515380859375,33.517051696777344,58.558998107910156,270.9141540527344,51.622501373291016,40.81999969482422,58.558998107910156,288.0,51.79750061035156,41.349998474121094,58.59299850463867,288.0,51.26499938964844,40.61000061035156,57.74250030517578,285.5799865722656,51.46500015258789,41.27000045776367,57.97249984741211,287.2699890136719,104174400,3402400.0,21166000,72423800
2019-08-27,49.77706527709961,33.80442428588867,58.54100036621094,269.8511657714844,51.040000915527344,41.16999816894531,58.54100036621094,286.8699951171875,52.13750076293945,41.72999954223633,59.25,289.95001220703125,50.88249969482422,40.91899871826172,58.22800064086914,286.0299987792969,51.96500015258789,41.189998626708984,59.150001525878906,289.5400085449219,103493200,4152200.0,23460000,66668900
2019-08-28,50.11109161376953,34.91291046142578,58.6875,271.7513427734375,51.38249969482422,42.52000045776367,58.6875,288.8900146484375,51.43000030517578,42.63999938964844,58.92499923706055,289.07000732421875,50.83000183105469,40.7599983215332,58.01250076293945,285.25,51.025001525878906,41.150001525878906,58.243499755859375,286.1400146484375,63755200,4539300.0,16810000,59696700
2019-08-29,50.959571838378906,35.372066497802734,59.71200180053711,275.22235107421875,52.252498626708984,42.369998931884766,59.71200180053711,292.5799865722656,52.33000183105469,43.0,59.95949935913086,293.1600036621094,51.665000915527344,42.209999084472656,59.263999938964844,290.6099853515625,52.125,42.33000183105469,59.32099914550781,291.7200012207031,83962000,3292500.0,19636000,57899400
2019-08-30,50.89373016357422,35.58913040161133,59.5265007019043,275.10009765625,52.185001373291016,42.630001068115234,59.5265007019043,292.45001220703125,52.61249923706055,43.0,60.01750183105469,294.239990234375,51.79999923706055,42.27000045776367,59.2859992980957,291.4200134277344,52.540000915527344,42.83000183105469,60.01750183105469,294.2200012207031,84573600,4099200.0,18064000,62901200
2019-09-03,50.15253829956055,34.89622116088867,58.477500915527344,273.4915771484375,51.42499923706055,41.79999923706055,58.477500915527344,290.739990234375,51.744998931884766,42.22999954223633,59.45399856567383,291.5799865722656,51.05500030517578,41.150001525878906,58.18550109863281,289.2699890136719,51.60749816894531,42.13999938964844,59.092498779296875,290.57000732421875,80092000,3343300.0,25908000,69101400
